bairro,latitude,longitude,ano,mes,umidade
MORRO DA CONCEICAO,9113078.0,288997.0,2018,abr,87.66695524160066
MUSTARDINHA,9107205.0,288581.0,2018,abr,86.22097488281594
NOVA DESCOBERTA,9115154.0,287233.0,2018,abr,84.17991954470756
PAISSANDU,9108269.0,290754.0,2018,abr,84.68954727591817
PARNAMIRIM,9111464.0,289457.0,2018,abr,88.15929725830426
PASSARINHO,9117218.0,288021.0,2018,abr,79.85591600889316
PAU FERRO,9118853.0,282335.0,2018,abr,83.51544655851788
PEIXINHOS,9113220.0,293141.0,2018,abr,80.8585504580732
PINA,9104566.0,291222.0,2018,abr,84.6671199845391
POCO,9111320.0,287974.0,2018,abr,84.6149939173215
PONTO DE PARADA,9111936.0,291363.0,2018,abr,86.00771242279005
PORTO DA MADEIRA,9114446.0,291875.0,2018,abr,84.5278637987874
PRADO,9108586.0,289083.0,2018,abr,89.15904940366676
RECIFE,9108963.5,293824.9,2018,abr,83.25651784440831
ROSARINHO,9111653.0,290839.0,2018,abr,85.17094806402255
SAN MARTIN,9107439.0,287447.0,2018,abr,80.35612416784733
SANCHO,9105834.0,283826.0,2018,abr,85.67627052254359
SANTANA,9110875.0,288843.0,2018,abr,81.22985951963122
SANTO AMARO,9109594.0,292657.0,2018,abr,82.66176243403778
SANTO ANTONIO,9108074.0,293047.0,2018,abr,81.21607999973271
SAO JOSE,9107439.0,292735.0,2018,abr,81.30063251881256
SITIO DOS PINTOS,9113960.0,284132.0,2018,abr,84.36005094941162
SOLEDADE,9109031.0,291653.0,2018,abr,80.3782301655292
TAMARINEIRA,9111623.0,290489.0,2018,abr,84.01405430706119
TEJIPIO,9105574.0,284554.0,2018,abr,86.18912270685351
TORRE,9110512.0,289784.0,2018,abr,83.57623952925088
TORREAO,9110768.0,292379.0,2018,abr,85.20583730985115
TORROES,9108525.0,286617.0,2018,abr,82.68717520038682
TOTO,9106121.0,283026.0,2018,abr,82.04935697739765
VARZEA,9110202.0,282982.0,2018,abr,84.0796546257725
VASCO DA GAMA,9113906.0,288489.0,2018,abr,90.69658137850732
ZUMBI,9109277.0,288621.0,2018,abr,82.85651421144854
AFLITOS,9110884.0,290992.0,2018,mai,79.21538337660812
AFOGADOS,9106661.8,289910.65,2018,mai,81.25228484267642
AGUA FRIA,9113343.0,290787.7,2018,mai,75.27074111153814
ALTO DO MANDU,9112712.9,287498.0,2018,mai,83.84742308182533
ALTO JOSE BONIFACIO,9113775.0,289181.0,2018,mai,87.44316274736853
ALTO JOSE DO PINHO,9112846.0,289698.0,2018,mai,82.13621686384958
ALTO SANTA TEREZINHA,9113502.0,289671.0,2018,mai,81.90310303338167
APIPUCOS,9113095.0,286390.0,2018,mai,80.37179564999248
AREIAS,9104782.0,287566.7,2018,mai,83.81133125752369
ARRUDA,9112449.1,291553.7,2018,mai,82.94505627190652
BARRO,9104647.9,285112.8,2018,mai,83.14827012374747
BEBERIBE,9114684.0,290898.0,2018,mai,83.24718068435294
BOA VIAGEM,9101556.0,290274.0,2018,mai,82.52311600059744
BOA VISTA,9108394.0,292017.0,2018,mai,77.18603941252617
BOMBA DO HEMETERIO,9112839.1,290413.0,2018,mai,82.99460613013963
BONGI,9107910.4,288238.4,2018,mai,75.13355061567539
BRASILIA TEIMOSA,9106073.0,292947.0,2018,mai,82.41958580744182
BREJO DA GUABIRABA,9116097.0,287054.0,2018,mai,79.7551329053404
BREJO DE BEBERIBE,9115386.1,287902.9,2018,mai,83.76167035131776
CABANGA,9106392.0,290894.3,2018,mai,80.52593373179593
CACOTE,9104023.9,287032.9,2018,mai,81.0155135088319
CAJUEIRO,9113888.0,292172.0,2018,mai,83.48423045859015
CAMPINA DO BARRETO,9113399.0,292574.0,2018,mai,87.71268934089075
CAMPO GRANDE,9111728.0,292874.0,2018,mai,79.08473049206671
CASA AMARELA,9112482.0,288643.0,2018,mai,80.20268943097975
CASA FORTE,9111470.0,288586.0,2018,mai,87.03376883393568
CAXANGA,9111832.0,285184.0,2018,mai,73.41152884052394
CIDADE UNIVERSITARIA,9109172.0,284920.0,2018,mai,83.35932303329032
COELHOS,9107816.0,291882.0,2018,mai,86.65076160645734
COHAB,9101433.0,284767.0,2018,mai,81.79851126727839
COQUEIRAL,9105465.0,283108.0,2018,mai,86.99295240939657
CORDEIRO,9109547.0,287467.0,2018,mai,76.38736352484601
CORREGO DO JENIPAPO,9114488.0,286627.0,2018,mai,84.71727597387033
CURADO,9107651.0,283800.0,2018,mai,85.1723032815587
DERBY,9108825.0,290723.0,2018,mai,82.35122886345734
DOIS IRMAOS,9114707.0,284762.0,2018,mai,80.53864797268898
DOIS UNIDOS,9115967.0,289395.0,2018,mai,79.70110664573721
ENCRUZILHADA,9111158.0,291613.0,2018,mai,80.31749982784027
ENGENHO DO MEIO,9108934.0,285940.0,2018,mai,83.03369191235667
ESPINHEIRO,9110478.0,291571.0,2018,mai,78.81729990862064
ESTANCIA,9105647.0,287423.0,2018,mai,84.50239287193708
FUNDAO,9113575.6,291651.2,2018,mai,81.96206902160483
GRACAS,9110179.5,290528.0,2018,mai,76.59666363316347
GUABIRABA,9120358.0,284635.0,2018,mai,81.01027394545386
HIPODROMO,9111621.2,292022.4,2018,mai,80.87882723492325
IBURA,9101668.1,287104.4,2018,mai,80.80428537803392
ILHA DO LEITE,9107953.6,291260.0,2018,mai,77.27123340205183
ILHA DO RETIRO,9108164.9,290198.2,2018,mai,79.49026616982633
ILHA JOANA BEZERRA,9107504.0,290753.0,2018,mai,82.13557070008653
IMBIRIBEIRA,9103837.8,289440.3,2018,mai,83.86109681752582
IPSEP,9103015.3,288448.0,2018,mai,85.50891526126517
IPUTINGA,9110794.2,286487.9,2018,mai,80.93708133689596
JAQUEIRA,9111235.3,290316.6,2018,mai,82.00967155523377
JARDIM SAO PAULO,9106260.1,285989.0,2018,mai,81.82481233333823
JIQUIA,9105794.0,288086.0,2018,mai,83.436731866124
JORDAO,9100464.0,286239.0,2018,mai,83.20123988823451
LINHA DO TIRO,9114147.0,290008.0,2018,mai,81.78029792469663
MACAXEIRA,9113886.0,287156.0,2018,mai,85.35561106851432
MADALENA,9109267.0,289691.0,2018,mai,85.32225557968411
MANGABEIRA,9112518.0,290270.0,2018,mai,85.02243894965922
MANGUEIRA,9106721.0,288365.0,2018,mai,77.64009598830096
MONTEIRO,9112291.0,287425.0,2018,mai,78.45966267654278
MORRO DA CONCEICAO,9113078.0,288997.0,2018,mai,79.7458998199095
MUSTARDINHA,9107205.0,288581.0,2018,mai,81.69366788528458
NOVA DESCOBERTA,9115154.0,287233.0,2018,mai,79.78963392849296
PAISSANDU,9108269.0,290754.0,2018,mai,77.32455753788125
PARNAMIRIM,9111464.0,289457.0,2018,mai,79.20014003971698
PASSARINHO,9117218.0,288021.0,2018,mai,74.5819618597899
PAU FERRO,9118853.0,282335.0,2018,mai,78.43318716233142
PEIXINHOS,9113220.0,293141.0,2018,mai,77.43080742267412
PINA,9104566.0,291222.0,2018,mai,84.50795182397292
POCO,9111320.0,287974.0,2018,mai,87.16895156555711
PONTO DE PARADA,9111936.0,291363.0,2018,mai,81.10542196716747
PORTO DA MADEIRA,9114446.0,291875.0,2018,mai,77.22383609464855
PRADO,9108586.0,289083.0,2018,mai,85.45019685468259
RECIFE,9108963.5,293824.9,2018,mai,76.7163826320776
ROSARINHO,9111653.0,290839.0,2018,mai,77.81706380603865
SAN MARTIN,9107439.0,287447.0,2018,mai,81.07099173409618
SANCHO,9105834.0,283826.0,2018,mai,78.83278300322507
SANTANA,9110875.0,288843.0,2018,mai,81.61865845901045
SANTO AMARO,9109594.0,292657.0,2018,mai,78.23619298569412
SANTO ANTONIO,9108074.0,293047.0,2018,mai,78.88506345373007
SAO JOSE,9107439.0,292735.0,2018,mai,80.09585180348931
SITIO DOS PINTOS,9113960.0,284132.0,2018,mai,73.9628947452167
SOLEDADE,9109031.0,291653.0,2018,mai,82.14464060519869
TAMARINEIRA,9111623.0,290489.0,2018,mai,81.00419868708435
TEJIPIO,9105574.0,284554.0,2018,mai,77.83142878941352
TORRE,9110512.0,289784.0,2018,mai,78.34551756386594
TORREAO,9110768.0,292379.0,2018,mai,86.05742558504443
TORROES,9108525.0,286617.0,2018,mai,88.31551973759602
TOTO,9106121.0,283026.0,2018,mai,83.67084590105378
VARZEA,9110202.0,282982.0,2018,mai,78.58126738078359
VASCO DA GAMA,9113906.0,288489.0,2018,mai,84.28744548731666
ZUMBI,9109277.0,288621.0,2018,mai,84.13864008270781
AFLITOS,9110884.0,290992.0,2018,jun,82.46149157667992
AFOGADOS,9106661.8,289910.65,2018,jun,83.02231910303159
AGUA FRIA,9113343.0,290787.7,2018,jun,83.8551873376068
ALTO DO MANDU,9112712.9,287498.0,2018,jun,75.60096466571258
ALTO JOSE BONIFACIO,9113775.0,289181.0,2018,jun,77.60292736875668
ALTO JOSE DO PINHO,9112846.0,289698.0,2018,jun,78.59504478961841
ALTO SANTA TEREZINHA,9113502.0,289671.0,2018,jun,79.48549975888045
APIPUCOS,9113095.0,286390.0,2018,jun,79.18371451948693
AREIAS,9104782.0,287566.7,2018,jun,80.82712277779284
ARRUDA,9112449.1,291553.7,2018,jun,81.23098655170541
BARRO,9104647.9,285112.8,2018,jun,78.37786310997997
BEBERIBE,9114684.0,290898.0,2018,jun,80.82078004934752
BOA VIAGEM,9101556.0,290274.0,2018,jun,79.37840425543762
BOA VISTA,9108394.0,292017.0,2018,jun,84.24881781150336
BOMBA DO HEMETERIO,9112839.1,290413.0,2018,jun,79.10797498488746
BONGI,9107910.4,288238.4,2018,jun,84.09619452055227
BRASILIA TEIMOSA,9106073.0,292947.0,2018,jun,81.91767912237667
BREJO DA GUABIRABA,9116097.0,287054.0,2018,jun,84.40953777125873
BREJO DE BEBERIBE,9115386.1,287902.9,2018,jun,80.4757062587642
CABANGA,9106392.0,290894.3,2018,jun,84.62347279861734
CACOTE,9104023.9,287032.9,2018,jun,83.93680218988519
CAJUEIRO,9113888.0,292172.0,2018,jun,83.40106371763686
CAMPINA DO BARRETO,9113399.0,292574.0,2018,jun,82.14834822905955
CAMPO GRANDE,9111728.0,292874.0,2018,jun,80.05606809405528
CASA AMARELA,9112482.0,288643.0,2018,jun,77.18295522623949
CASA FORTE,9111470.0,288586.0,2018,jun,78.17021755687618
CAXANGA,9111832.0,285184.0,2018,jun,78.85158728721582
CIDADE UNIVERSITARIA,9109172.0,284920.0,2018,jun,86.18784464636548
COELHOS,9107816.0,291882.0,2018,jun,78.22140057240385
COHAB,9101433.0,284767.0,2018,jun,75.72356266128754
COQUEIRAL,9105465.0,283108.0,2018,jun,81.92552049920708
CORDEIRO,9109547.0,287467.0,2018,jun,82.7359966317646
CORREGO DO JENIPAPO,9114488.0,286627.0,2018,jun,81.64572734455119
CURADO,9107651.0,283800.0,2018,jun,80.59758615696633
DERBY,9108825.0,290723.0,2018,jun,79.60612229596046
DOIS IRMAOS,9114707.0,284762.0,2018,jun,75.08973871948292
DOIS UNIDOS,9115967.0,289395.0,2018,jun,80.90557246145603
ENCRUZILHADA,9111158.0,291613.0,2018,jun,77.26369732885514
ENGENHO DO MEIO,9108934.0,285940.0,2018,jun,85.66573548174279
ESPINHEIRO,9110478.0,291571.0,2018,jun,81.54176674300066
ESTANCIA,9105647.0,287423.0,2018,jun,75.45399766439364
FUNDAO,9113575.6,291651.2,2018,jun,77.309088061491
GRACAS,9110179.5,290528.0,2018,jun,84.64399751999
GUABIRABA,9120358.0,284635.0,2018,jun,80.65312822212323
HIPODROMO,9111621.2,292022.4,2018,jun,81.61550484435811
IBURA,9101668.1,287104.4,2018,jun,79.02261786692848
ILHA DO LEITE,9107953.6,291260.0,2018,jun,81.06571474084768
ILHA DO RETIRO,9108164.9,290198.2,2018,jun,82.15956567302088
ILHA JOANA BEZERRA,9107504.0,290753.0,2018,jun,81.55948093627728
IMBIRIBEIRA,9103837.8,289440.3,2018,jun,81.59279054031204
IPSEP,9103015.3,288448.0,2018,jun,79.05592221301978
IPUTINGA,9110794.2,286487.9,2018,jun,78.08392209134531
JAQUEIRA,9111235.3,290316.6,2018,jun,84.23217117492457
JARDIM SAO PAULO,9106260.1,285989.0,2018,jun,82.1596278582537
JIQUIA,9105794.0,288086.0,2018,jun,80.00171267770638
JORDAO,9100464.0,286239.0,2018,jun,78.62235778788035
LINHA DO TIRO,9114147.0,290008.0,2018,jun,82.75278911046145
MACAXEIRA,9113886.0,287156.0,2018,jun,81.4587407300026
MADALENA,9109267.0,289691.0,2018,jun,78.2714640715228
MANGABEIRA,9112518.0,290270.0,2018,jun,73.64800211243916
MANGUEIRA,9106721.0,288365.0,2018,jun,80.7756257498265
MONTEIRO,9112291.0,287425.0,2018,jun,77.892775532674
MORRO DA CONCEICAO,9113078.0,288997.0,2018,jun,84.93346105217523
MUSTARDINHA,9107205.0,288581.0,2018,jun,78.81488730156293
NOVA DESCOBERTA,9115154.0,287233.0,2018,jun,77.17077487358229
PAISSANDU,9108269.0,290754.0,2018,jun,84.95764998369661
PARNAMIRIM,9111464.0,289457.0,2018,jun,75.85217189906272
PASSARINHO,9117218.0,288021.0,2018,jun,76.23286233053284
PAU FERRO,9118853.0,282335.0,2018,jun,85.20772460139212
PEIXINHOS,9113220.0,293141.0,2018,jun,77.64691638748346
PINA,9104566.0,291222.0,2018,jun,82.46261664549824
POCO,9111320.0,287974.0,2018,jun,82.18497238791394
PONTO DE PARADA,9111936.0,291363.0,2018,jun,85.6494211789778
PORTO DA MADEIRA,9114446.0,291875.0,2018,jun,85.18935021365341
PRADO,9108586.0,289083.0,2018,jun,80.59480556801604
RECIFE,9108963.5,293824.9,2018,jun,77.64470298831728
ROSARINHO,9111653.0,290839.0,2018,jun,80.27502659871179
SAN MARTIN,9107439.0,287447.0,2018,jun,83.4131187751194
SANCHO,9105834.0,283826.0,2018,jun,79.57223283680183
SANTANA,9110875.0,288843.0,2018,jun,80.26434586991856
SANTO AMARO,9109594.0,292657.0,2018,jun,76.95109069931063
SANTO ANTONIO,9108074.0,293047.0,2018,jun,81.47654056887083
SAO JOSE,9107439.0,292735.0,2018,jun,85.84570543434212
SITIO DOS PINTOS,9113960.0,284132.0,2018,jun,76.07418032519224
SOLEDADE,9109031.0,291653.0,2018,jun,86.87905177914118
TAMARINEIRA,9111623.0,290489.0,2018,jun,79.49608981464591
TEJIPIO,9105574.0,284554.0,2018,jun,82.38969026301541
TORRE,9110512.0,289784.0,2018,jun,81.12210574392576
TORREAO,9110768.0,292379.0,2018,jun,85.57720231944114
TORROES,9108525.0,286617.0,2018,jun,79.20381269505518
TOTO,9106121.0,283026.0,2018,jun,75.27834494308443
VARZEA,9110202.0,282982.0,2018,jun,78.70705134797079
VASCO DA GAMA,9113906.0,288489.0,2018,jun,80.03410737000966
ZUMBI,9109277.0,288621.0,2018,jun,75.03551250661873
AFLITOS,9110884.0,290992.0,2018,jul,77.20228979135642
AFOGADOS,9106661.8,289910.65,2018,jul,82.06391432371183
AGUA FRIA,9113343.0,290787.7,2018,jul,84.79010406375028
ALTO DO MANDU,9112712.9,287498.0,2018,jul,76.95258013292151
ALTO JOSE BONIFACIO,9113775.0,289181.0,2018,jul,87.78454975040466
ALTO JOSE DO PINHO,9112846.0,289698.0,2018,jul,83.61380249906831
ALTO SANTA TEREZINHA,9113502.0,289671.0,2018,jul,77.30756834016775
APIPUCOS,9113095.0,286390.0,2018,jul,85.12011616148462
AREIAS,9104782.0,287566.7,2018,jul,83.5884073610733
ARRUDA,9112449.1,291553.7,2018,jul,77.09879100762663
BARRO,9104647.9,285112.8,2018,jul,82.54751888611843
BEBERIBE,9114684.0,290898.0,2018,jul,80.00775767245231
BOA VIAGEM,9101556.0,290274.0,2018,jul,80.66484156212348
BOA VISTA,9108394.0,292017.0,2018,jul,78.26531586289724
BOMBA DO HEMETERIO,9112839.1,290413.0,2018,jul,79.10484254529185
BONGI,9107910.4,288238.4,2018,jul,77.72743639995105
BRASILIA TEIMOSA,9106073.0,292947.0,2018,jul,81.63527692981141
BREJO DA GUABIRABA,9116097.0,287054.0,2018,jul,83.62326304072101
BREJO DE BEBERIBE,9115386.1,287902.9,2018,jul,75.47803691117902
CABANGA,9106392.0,290894.3,2018,jul,81.19768783785075
CACOTE,9104023.9,287032.9,2018,jul,76.68271857772831
CAJUEIRO,9113888.0,292172.0,2018,jul,76.44618255042693
CAMPINA DO BARRETO,9113399.0,292574.0,2018,jul,77.11176674573164
CAMPO GRANDE,9111728.0,292874.0,2018,jul,75.89476218181511
CASA AMARELA,9112482.0,288643.0,2018,jul,80.41129794940915
CASA FORTE,9111470.0,288586.0,2018,jul,80.3722436464847
CAXANGA,9111832.0,285184.0,2018,jul,80.83585547225536
CIDADE UNIVERSITARIA,9109172.0,284920.0,2018,jul,74.01494918845576
COELHOS,9107816.0,291882.0,2018,jul,80.42236036190971
COHAB,9101433.0,284767.0,2018,jul,82.77584623675246
COQUEIRAL,9105465.0,283108.0,2018,jul,79.50490451590765
CORDEIRO,9109547.0,287467.0,2018,jul,78.58028081361412
CORREGO DO JENIPAPO,9114488.0,286627.0,2018,jul,84.23717698586209
CURADO,9107651.0,283800.0,2018,jul,87.02392418801878
DERBY,9108825.0,290723.0,2018,jul,77.2417376065875
DOIS IRMAOS,9114707.0,284762.0,2018,jul,75.45530993350472
DOIS UNIDOS,9115967.0,289395.0,2018,jul,80.17932847390607
ENCRUZILHADA,9111158.0,291613.0,2018,jul,83.73426487913852
ENGENHO DO MEIO,9108934.0,285940.0,2018,jul,84.1725702727365
ESPINHEIRO,9110478.0,291571.0,2018,jul,79.51110972583513
ESTANCIA,9105647.0,287423.0,2018,jul,81.04272781373001
FUNDAO,9113575.6,291651.2,2018,jul,81.89265714350643
GRACAS,9110179.5,290528.0,2018,jul,76.57592465953006
GUABIRABA,9120358.0,284635.0,2018,jul,77.34583804683861
HIPODROMO,9111621.2,292022.4,2018,jul,78.97215804097272
IBURA,9101668.1,287104.4,2018,jul,80.42012007154149
ILHA DO LEITE,9107953.6,291260.0,2018,jul,72.6412242774636
ILHA DO RETIRO,9108164.9,290198.2,2018,jul,79.29759950431105
ILHA JOANA BEZERRA,9107504.0,290753.0,2018,jul,80.23184683025991
IMBIRIBEIRA,9103837.8,289440.3,2018,jul,76.34992970069266
IPSEP,9103015.3,288448.0,2018,jul,83.96128218370178
IPUTINGA,9110794.2,286487.9,2018,jul,76.92558222391952
JAQUEIRA,9111235.3,290316.6,2018,jul,80.2456109937935
JARDIM SAO PAULO,9106260.1,285989.0,2018,jul,77.88709704848243
JIQUIA,9105794.0,288086.0,2018,jul,76.01731351700829
JORDAO,9100464.0,286239.0,2018,jul,79.49135589372679
LINHA DO TIRO,9114147.0,290008.0,2018,jul,80.45889321311633
MACAXEIRA,9113886.0,287156.0,2018,jul,81.61817555079742
MADALENA,9109267.0,289691.0,2018,jul,83.52435364631891
MANGABEIRA,9112518.0,290270.0,2018,jul,79.2160891617178
MANGUEIRA,9106721.0,288365.0,2018,jul,81.94142350944719
MONTEIRO,9112291.0,287425.0,2018,jul,79.1116068126499
MORRO DA CONCEICAO,9113078.0,288997.0,2018,jul,74.78512753258907
MUSTARDINHA,9107205.0,288581.0,2018,jul,76.76185813800898
NOVA DESCOBERTA,9115154.0,287233.0,2018,jul,76.80381639403471
PAISSANDU,9108269.0,290754.0,2018,jul,81.23921401304095
PARNAMIRIM,9111464.0,289457.0,2018,jul,80.25014270865636
PASSARINHO,9117218.0,288021.0,2018,jul,84.16452305795171
PAU FERRO,9118853.0,282335.0,2018,jul,73.4578906047871
PEIXINHOS,9113220.0,293141.0,2018,jul,77.68384268197613
PINA,9104566.0,291222.0,2018,jul,84.40809258284608
POCO,9111320.0,287974.0,2018,jul,77.57264723978332
PONTO DE PARADA,9111936.0,291363.0,2018,jul,77.31166955103895
PORTO DA MADEIRA,9114446.0,291875.0,2018,jul,83.27740124579327
PRADO,9108586.0,289083.0,2018,jul,85.51411490850667
RECIFE,9108963.5,293824.9,2018,jul,84.84690924347478
ROSARINHO,9111653.0,290839.0,2018,jul,79.67667959173815
SAN MARTIN,9107439.0,287447.0,2018,jul,80.19563630083509
SANCHO,9105834.0,283826.0,2018,jul,84.62505092332266
SANTANA,9110875.0,288843.0,2018,jul,80.93794746151043
SANTO AMARO,9109594.0,292657.0,2018,jul,77.10670427820631
SANTO ANTONIO,9108074.0,293047.0,2018,jul,75.4555184371432
SAO JOSE,9107439.0,292735.0,2018,jul,79.11623677941587
SITIO DOS PINTOS,9113960.0,284132.0,2018,jul,82.31193087659808
SOLEDADE,9109031.0,291653.0,2018,jul,84.54927915357263
TAMARINEIRA,9111623.0,290489.0,2018,jul,78.69341743535162
TEJIPIO,9105574.0,284554.0,2018,jul,80.81240879287714
TORRE,9110512.0,289784.0,2018,jul,78.07463704819858
TORREAO,9110768.0,292379.0,2018,jul,70.71241621284084
TORROES,9108525.0,286617.0,2018,jul,80.16310829587354
TOTO,9106121.0,283026.0,2018,jul,78.7213241471562
VARZEA,9110202.0,282982.0,2018,jul,76.98582371019484
VASCO DA GAMA,9113906.0,288489.0,2018,jul,85.87991876991734
ZUMBI,9109277.0,288621.0,2018,jul,81.55992478647495
AFLITOS,9110884.0,290992.0,2018,ago,82.66791764419946
AFOGADOS,9106661.8,289910.65,2018,ago,75.0522308442129
AGUA FRIA,9113343.0,290787.7,2018,ago,78.9789211986147
ALTO DO MANDU,9112712.9,287498.0,2018,ago,78.29526446349381
ALTO JOSE BONIFACIO,9113775.0,289181.0,2018,ago,81.50615716969418
ALTO JOSE DO PINHO,9112846.0,289698.0,2018,ago,79.03853968365043
ALTO SANTA TEREZINHA,9113502.0,289671.0,2018,ago,79.09155833025338
APIPUCOS,9113095.0,286390.0,2018,ago,78.10736466350092
AREIAS,9104782.0,287566.7,2018,ago,78.82311457637327
ARRUDA,9112449.1,291553.7,2018,ago,72.77597579358687
BARRO,9104647.9,285112.8,2018,ago,78.56793235256369
BEBERIBE,9114684.0,290898.0,2018,ago,85.2232764269031
BOA VIAGEM,9101556.0,290274.0,2018,ago,78.36702736879285
BOA VISTA,9108394.0,292017.0,2018,ago,81.67786605167693
BOMBA DO HEMETERIO,9112839.1,290413.0,2018,ago,72.2111593122699
BONGI,9107910.4,288238.4,2018,ago,84.35728085161084
BRASILIA TEIMOSA,9106073.0,292947.0,2018,ago,75.59798975161512
BREJO DA GUABIRABA,9116097.0,287054.0,2018,ago,81.77559501657522
BREJO DE BEBERIBE,9115386.1,287902.9,2018,ago,75.58601720813641
CABANGA,9106392.0,290894.3,2018,ago,74.8947143227735
CACOTE,9104023.9,287032.9,2018,ago,81.72184799534595
CAJUEIRO,9113888.0,292172.0,2018,ago,77.87899635415671
CAMPINA DO BARRETO,9113399.0,292574.0,2018,ago,80.03782890527043
CAMPO GRANDE,9111728.0,292874.0,2018,ago,76.71273971564955
CASA AMARELA,9112482.0,288643.0,2018,ago,82.46164341816163
CASA FORTE,9111470.0,288586.0,2018,ago,76.97722868612354
CAXANGA,9111832.0,285184.0,2018,ago,76.2273204910457
CIDADE UNIVERSITARIA,9109172.0,284920.0,2018,ago,77.93749661997519
COELHOS,9107816.0,291882.0,2018,ago,80.63748571556495
COHAB,9101433.0,284767.0,2018,ago,75.07144214482572
COQUEIRAL,9105465.0,283108.0,2018,ago,76.27269731703437
CORDEIRO,9109547.0,287467.0,2018,ago,80.83411015283592
CORREGO DO JENIPAPO,9114488.0,286627.0,2018,ago,75.64931683851873
CURADO,9107651.0,283800.0,2018,ago,80.24330277378519
DERBY,9108825.0,290723.0,2018,ago,80.94276574208484
DOIS IRMAOS,9114707.0,284762.0,2018,ago,77.75296783943034
DOIS UNIDOS,9115967.0,289395.0,2018,ago,76.60346068088754
ENCRUZILHADA,9111158.0,291613.0,2018,ago,77.16837078445934
ENGENHO DO MEIO,9108934.0,285940.0,2018,ago,76.55157578866387
ESPINHEIRO,9110478.0,291571.0,2018,ago,81.12312858626946
ESTANCIA,9105647.0,287423.0,2018,ago,75.44498809752594
FUNDAO,9113575.6,291651.2,2018,ago,81.46613527293783
GRACAS,9110179.5,290528.0,2018,ago,73.89117931420331
GUABIRABA,9120358.0,284635.0,2018,ago,78.74146352235213
HIPODROMO,9111621.2,292022.4,2018,ago,81.22365686488237
IBURA,9101668.1,287104.4,2018,ago,80.05875365917107
ILHA DO LEITE,9107953.6,291260.0,2018,ago,73.28850456784684
ILHA DO RETIRO,9108164.9,290198.2,2018,ago,77.56601648807346
ILHA JOANA BEZERRA,9107504.0,290753.0,2018,ago,80.13784940729926
IMBIRIBEIRA,9103837.8,289440.3,2018,ago,83.09216658397291
IPSEP,9103015.3,288448.0,2018,ago,75.936321984425
IPUTINGA,9110794.2,286487.9,2018,ago,84.00969300704841
JAQUEIRA,9111235.3,290316.6,2018,ago,80.05409159890533
JARDIM SAO PAULO,9106260.1,285989.0,2018,ago,74.62529920093179
JIQUIA,9105794.0,288086.0,2018,ago,76.34065233288739
JORDAO,9100464.0,286239.0,2018,ago,77.43581720365896
LINHA DO TIRO,9114147.0,290008.0,2018,ago,77.394151141288
MACAXEIRA,9113886.0,287156.0,2018,ago,84.33983428430166
MADALENA,9109267.0,289691.0,2018,ago,81.06143691704365
MANGABEIRA,9112518.0,290270.0,2018,ago,73.63201196353396
MANGUEIRA,9106721.0,288365.0,2018,ago,77.43808255700665
MONTEIRO,9112291.0,287425.0,2018,ago,76.85955734684879
MORRO DA CONCEICAO,9113078.0,288997.0,2018,ago,78.27952602836298
MUSTARDINHA,9107205.0,288581.0,2018,ago,80.02822917932274
NOVA DESCOBERTA,9115154.0,287233.0,2018,ago,76.45506292365845
PAISSANDU,9108269.0,290754.0,2018,ago,80.44191555893626
PARNAMIRIM,9111464.0,289457.0,2018,ago,83.817491231672
PASSARINHO,9117218.0,288021.0,2018,ago,78.35373599798159
PAU FERRO,9118853.0,282335.0,2018,ago,77.54361836043947
PEIXINHOS,9113220.0,293141.0,2018,ago,79.72164646143288
PINA,9104566.0,291222.0,2018,ago,79.56077324719008
POCO,9111320.0,287974.0,2018,ago,77.16865763061229
PONTO DE PARADA,9111936.0,291363.0,2018,ago,80.0180366599642
PORTO DA MADEIRA,9114446.0,291875.0,2018,ago,80.04553044321334
PRADO,9108586.0,289083.0,2018,ago,81.3616839993723
RECIFE,9108963.5,293824.9,2018,ago,78.85166816989788
ROSARINHO,9111653.0,290839.0,2018,ago,81.38969865910066
SAN MARTIN,9107439.0,287447.0,2018,ago,77.6467443957027
SANCHO,9105834.0,283826.0,2018,ago,75.56970730050148
SANTANA,9110875.0,288843.0,2018,ago,76.84160065469379
SANTO AMARO,9109594.0,292657.0,2018,ago,76.80980692381947
SANTO ANTONIO,9108074.0,293047.0,2018,ago,81.28168956821908
SAO JOSE,9107439.0,292735.0,2018,ago,73.89321956613453
SITIO DOS PINTOS,9113960.0,284132.0,2018,ago,76.38167326141205
SOLEDADE,9109031.0,291653.0,2018,ago,79.5227699844566
TAMARINEIRA,9111623.0,290489.0,2018,ago,77.87728771751324
TEJIPIO,9105574.0,284554.0,2018,ago,78.17027584149119
TORRE,9110512.0,289784.0,2018,ago,80.31626672784327
TORREAO,9110768.0,292379.0,2018,ago,80.04971639995904
TORROES,9108525.0,286617.0,2018,ago,73.06972580771136
TOTO,9106121.0,283026.0,2018,ago,76.77701329190157
VARZEA,9110202.0,282982.0,2018,ago,75.38454293245819
VASCO DA GAMA,9113906.0,288489.0,2018,ago,81.63869359898335
ZUMBI,9109277.0,288621.0,2018,ago,79.2138728866483
AFLITOS,9110884.0,290992.0,2018,set,80.22670611226147
AFOGADOS,9106661.8,289910.65,2018,set,77.70585197174817
AGUA FRIA,9113343.0,290787.7,2018,set,75.93361052638517
